Row,Long,Lat,Segment,ObjectID,LHDCode,LHDName,LHDSegment
22422,149.5185,-34.0415,1,13,X850,Western NSW,X850.s1
22423,149.5131,-34.0321,1,13,X850,Western NSW,X850.s1
22424,149.5092,-34.0369,1,13,X850,Western NSW,X850.s1
22425,149.5064,-34.0323,1,13,X850,Western NSW,X850.s1
22426,149.5016,-34.0294,1,13,X850,Western NSW,X850.s1
22427,149.4924,-34.0289,1,13,X850,Western NSW,X850.s1
22428,149.4936,-34.0236,1,13,X850,Western NSW,X850.s1
22429,149.4923,-34.0217,1,13,X850,Western NSW,X850.s1
22430,149.4844,-34.0221,1,13,X850,Western NSW,X850.s1
22431,149.4815,-34.0196,1,13,X850,Western NSW,X850.s1
22432,149.4803,-34.0156,1,13,X850,Western NSW,X850.s1
22433,149.4649,-34.0104,1,13,X850,Western NSW,X850.s1
22434,149.4625,-34.0128,1,13,X850,Western NSW,X850.s1
22435,149.4584,-34.0137,1,13,X850,Western NSW,X850.s1
22436,149.456,-34.0302,1,13,X850,Western NSW,X850.s1
22437,149.4522,-34.027,1,13,X850,Western NSW,X850.s1
22438,149.4464,-34.0268,1,13,X850,Western NSW,X850.s1
22439,149.4447,-34.0231,1,13,X850,Western NSW,X850.s1
22440,149.4351,-34.0231,1,13,X850,Western NSW,X850.s1
22441,149.4222,-34.0158,1,13,X850,Western NSW,X850.s1
22442,149.4192,-34.0123,1,13,X850,Western NSW,X850.s1
22443,149.4123,-34.0115,1,13,X850,Western NSW,X850.s1
22444,149.4128,-34.0082,1,13,X850,Western NSW,X850.s1
22445,149.409,-34.0091,1,13,X850,Western NSW,X850.s1
22446,149.4026,-34.0061,1,13,X850,Western NSW,X850.s1
22447,149.3995,-33.9965,1,13,X850,Western NSW,X850.s1
22448,149.3974,-33.9957,1,13,X850,Western NSW,X850.s1
22449,149.3938,-33.9975,1,13,X850,Western NSW,X850.s1
22450,149.3888,-33.9945,1,13,X850,Western NSW,X850.s1
22451,149.384,-33.9885,1,13,X850,Western NSW,X850.s1
22452,149.3836,-33.9796,1,13,X850,Western NSW,X850.s1
22453,149.3813,-33.9796,1,13,X850,Western NSW,X850.s1
22454,149.3783,-33.9839,1,13,X850,Western NSW,X850.s1
22455,149.3758,-33.9844,1,13,X850,Western NSW,X850.s1
22456,149.3712,-33.9816,1,13,X850,Western NSW,X850.s1
22457,149.3704,-33.9769,1,13,X850,Western NSW,X850.s1
22458,149.3634,-33.9769,1,13,X850,Western NSW,X850.s1
22459,149.3644,-33.9692,1,13,X850,Western NSW,X850.s1
22460,149.3546,-33.972,1,13,X850,Western NSW,X850.s1
22461,149.3521,-33.9712,1,13,X850,Western NSW,X850.s1
22462,149.3539,-33.9586,1,13,X850,Western NSW,X850.s1
22463,149.3518,-33.9564,1,13,X850,Western NSW,X850.s1
22464,149.3489,-33.9577,1,13,X850,Western NSW,X850.s1
22465,149.3478,-33.9533,1,13,X850,Western NSW,X850.s1
22466,149.3365,-33.9534,1,13,X850,Western NSW,X850.s1
22467,149.3324,-33.9509,1,13,X850,Western NSW,X850.s1
22468,149.3234,-33.956,1,13,X850,Western NSW,X850.s1
22469,149.3183,-33.954,1,13,X850,Western NSW,X850.s1
22470,149.3141,-33.9568,1,13,X850,Western NSW,X850.s1
22471,149.3088,-33.9528,1,13,X850,Western NSW,X850.s1
22472,149.3016,-33.9536,1,13,X850,Western NSW,X850.s1
22473,149.2997,-33.9462,1,13,X850,Western NSW,X850.s1
22474,149.2909,-33.9529,1,13,X850,Western NSW,X850.s1
22475,149.286,-33.9496,1,13,X850,Western NSW,X850.s1
22476,149.2793,-33.9485,1,13,X850,Western NSW,X850.s1
22477,149.2748,-33.9551,1,13,X850,Western NSW,X850.s1
22478,149.275,-33.9593,1,13,X850,Western NSW,X850.s1
22479,149.266,-33.9604,1,13,X850,Western NSW,X850.s1
22480,149.2632,-33.964,1,13,X850,Western NSW,X850.s1
22481,149.2569,-33.9638,1,13,X850,Western NSW,X850.s1
22482,149.2545,-33.9664,1,13,X850,Western NSW,X850.s1
22483,149.2439,-33.9698,1,13,X850,Western NSW,X850.s1
22484,149.2339,-33.9677,1,13,X850,Western NSW,X850.s1
22485,149.2323,-33.9714,1,13,X850,Western NSW,X850.s1
22486,149.2368,-33.977,1,13,X850,Western NSW,X850.s1
22487,149.2355,-33.9797,1,13,X850,Western NSW,X850.s1
22488,149.2304,-33.9746,1,13,X850,Western NSW,X850.s1
22489,149.226,-33.9737,1,13,X850,Western NSW,X850.s1
22490,149.2272,-33.9692,1,13,X850,Western NSW,X850.s1
22491,149.226,-33.9666,1,13,X850,Western NSW,X850.s1
22492,149.2207,-33.9676,1,13,X850,Western NSW,X850.s1
22493,149.2204,-33.9645,1,13,X850,Western NSW,X850.s1
22494,149.2181,-33.9636,1,13,X850,Western NSW,X850.s1
22495,149.2129,-33.9709,1,13,X850,Western NSW,X850.s1
22496,149.2106,-33.9711,1,13,X850,Western NSW,X850.s1
22497,149.2084,-33.9684,1,13,X850,Western NSW,X850.s1
22498,149.2021,-33.9695,1,13,X850,Western NSW,X850.s1
22499,149.1979,-33.9844,1,13,X850,Western NSW,X850.s1
22500,149.1795,-33.9844,1,13,X850,Western NSW,X850.s1
22501,149.1714,-33.9756,1,13,X850,Western NSW,X850.s1
22502,149.1654,-33.9782,1,13,X850,Western NSW,X850.s1
22503,149.1623,-33.9711,1,13,X850,Western NSW,X850.s1
22504,149.1516,-33.9662,1,13,X850,Western NSW,X850.s1
22505,149.1444,-33.958,1,13,X850,Western NSW,X850.s1
22506,149.1464,-33.9544,1,13,X850,Western NSW,X850.s1
22507,149.1401,-33.9456,1,13,X850,Western NSW,X850.s1
22508,149.1457,-33.9399,1,13,X850,Western NSW,X850.s1
22509,149.1533,-33.936,1,13,X850,Western NSW,X850.s1
22510,149.1545,-33.9261,1,13,X850,Western NSW,X850.s1
22511,149.1464,-33.9133,1,13,X850,Western NSW,X850.s1
22512,149.1377,-33.9102,1,13,X850,Western NSW,X850.s1
22513,149.1391,-33.9033,1,13,X850,Western NSW,X850.s1
22514,149.1368,-33.9016,1,13,X850,Western NSW,X850.s1
22515,149.1308,-33.9011,1,13,X850,Western NSW,X850.s1
22516,149.1306,-33.8942,1,13,X850,Western NSW,X850.s1
22517,149.1198,-33.8878,1,13,X850,Western NSW,X850.s1
22518,149.118,-33.889,1,13,X850,Western NSW,X850.s1
22519,149.1181,-33.8936,1,13,X850,Western NSW,X850.s1
22520,149.1048,-33.8943,1,13,X850,Western NSW,X850.s1
22521,149.1038,-33.8955,1,13,X850,Western NSW,X850.s1
22522,149.1057,-33.8992,1,13,X850,Western NSW,X850.s1
22523,149.0983,-33.8998,1,13,X850,Western NSW,X850.s1
22524,149.0954,-33.9098,1,13,X850,Western NSW,X850.s1
22525,149.0821,-33.9129,1,13,X850,Western NSW,X850.s1
22526,149.0794,-33.9118,1,13,X850,Western NSW,X850.s1
22527,149.0787,-33.9062,1,13,X850,Western NSW,X850.s1
22528,149.0697,-33.8997,1,13,X850,Western NSW,X850.s1
22529,149.0741,-33.8958,1,13,X850,Western NSW,X850.s1
22530,149.0738,-33.8936,1,13,X850,Western NSW,X850.s1
22531,149.0702,-33.8917,1,13,X850,Western NSW,X850.s1
22532,149.0651,-33.8929,1,13,X850,Western NSW,X850.s1
22533,149.0547,-33.9027,1,13,X850,Western NSW,X850.s1
22534,149.0547,-33.9099,1,13,X850,Western NSW,X850.s1
22535,149.0519,-33.9126,1,13,X850,Western NSW,X850.s1
22536,149.049,-33.9133,1,13,X850,Western NSW,X850.s1
22537,149.0361,-33.9101,1,13,X850,Western NSW,X850.s1
22538,149.0251,-33.9178,1,13,X850,Western NSW,X850.s1
22539,149.0258,-33.9304,1,13,X850,Western NSW,X850.s1
22540,149.0218,-33.9338,1,13,X850,Western NSW,X850.s1
22541,149.0138,-33.9337,1,13,X850,Western NSW,X850.s1
22542,148.9961,-33.9266,1,13,X850,Western NSW,X850.s1
22543,148.9811,-33.9244,1,13,X850,Western NSW,X850.s1
22544,148.979,-33.9273,1,13,X850,Western NSW,X850.s1
22545,148.9778,-33.9419,1,13,X850,Western NSW,X850.s1
22546,148.981,-33.95,1,13,X850,Western NSW,X850.s1
22547,148.9798,-33.9515,1,13,X850,Western NSW,X850.s1
22548,148.9735,-33.9528,1,13,X850,Western NSW,X850.s1
22549,148.9702,-33.9561,1,13,X850,Western NSW,X850.s1
22550,148.9675,-33.9691,1,13,X850,Western NSW,X850.s1
22551,148.9567,-33.9712,1,13,X850,Western NSW,X850.s1
22552,148.9424,-33.9694,1,13,X850,Western NSW,X850.s1
22553,148.9396,-33.9726,1,13,X850,Western NSW,X850.s1
22554,148.9411,-33.9758,1,13,X850,Western NSW,X850.s1
22555,148.9404,-33.9783,1,13,X850,Western NSW,X850.s1
22556,148.9345,-33.982,1,13,X850,Western NSW,X850.s1
22557,148.9269,-33.9808,1,13,X850,Western NSW,X850.s1
22558,148.9234,-33.9756,1,13,X850,Western NSW,X850.s1
22559,148.916,-33.9705,1,13,X850,Western NSW,X850.s1
22560,148.9136,-33.9705,1,13,X850,Western NSW,X850.s1
22561,148.9097,-33.9746,1,13,X850,Western NSW,X850.s1
22562,148.9052,-33.9751,1,13,X850,Western NSW,X850.s1
22563,148.8989,-33.9684,1,13,X850,Western NSW,X850.s1
22564,148.891,-33.9647,1,13,X850,Western NSW,X850.s1
22565,148.8882,-33.9605,1,13,X850,Western NSW,X850.s1
22566,148.8878,-33.9553,1,13,X850,Western NSW,X850.s1
22567,148.8921,-33.9454,1,13,X850,Western NSW,X850.s1
22568,148.8902,-33.9393,1,13,X850,Western NSW,X850.s1
22569,148.8862,-33.9398,1,13,X850,Western NSW,X850.s1
22570,148.8853,-33.9453,1,13,X850,Western NSW,X850.s1
22571,148.8818,-33.9478,1,13,X850,Western NSW,X850.s1
22572,148.8705,-33.9465,1,13,X850,Western NSW,X850.s1
22573,148.8514,-33.9518,1,13,X850,Western NSW,X850.s1
22574,148.8453,-33.951,1,13,X850,Western NSW,X850.s1
22575,148.8317,-33.9453,1,13,X850,Western NSW,X850.s1
22576,148.829,-33.9596,1,13,X850,Western NSW,X850.s1
22577,148.8247,-33.959,1,13,X850,Western NSW,X850.s1
22578,148.8215,-33.9658,1,13,X850,Western NSW,X850.s1
22579,148.8079,-33.9639,1,13,X850,Western NSW,X850.s1
22580,148.804,-33.9839,1,13,X850,Western NSW,X850.s1
22581,148.7903,-33.9847,1,13,X850,Western NSW,X850.s1
22582,148.7853,-33.9825,1,13,X850,Western NSW,X850.s1
22583,148.778,-33.9855,1,13,X850,Western NSW,X850.s1
22584,148.7711,-33.9809,1,13,X850,Western NSW,X850.s1
22585,148.7674,-33.982,1,13,X850,Western NSW,X850.s1
22586,148.7677,-33.9873,1,13,X850,Western NSW,X850.s1
22587,148.766,-33.9887,1,13,X850,Western NSW,X850.s1
22588,148.7658,-33.9924,1,13,X850,Western NSW,X850.s1
22589,148.7615,-33.9946,1,13,X850,Western NSW,X850.s1
22590,148.7653,-34.0006,1,13,X850,Western NSW,X850.s1
22591,148.7527,-33.9992,1,13,X850,Western NSW,X850.s1
22592,148.7525,-34.0007,1,13,X850,Western NSW,X850.s1
22593,148.7552,-34.001,1,13,X850,Western NSW,X850.s1
22594,148.7537,-34.009,1,13,X850,Western NSW,X850.s1
22595,148.7462,-34.008,1,13,X850,Western NSW,X850.s1
22596,148.7437,-34.0207,1,13,X850,Western NSW,X850.s1
22597,148.7518,-34.0244,1,13,X850,Western NSW,X850.s1
22598,148.7574,-34.0343,1,13,X850,Western NSW,X850.s1
22599,148.7631,-34.0383,1,13,X850,Western NSW,X850.s1
22600,148.7591,-34.0437,1,13,X850,Western NSW,X850.s1
22601,148.7589,-34.0489,1,13,X850,Western NSW,X850.s1
22602,148.748,-34.0518,1,13,X850,Western NSW,X850.s1
22603,148.7468,-34.0552,1,13,X850,Western NSW,X850.s1
22604,148.7477,-34.0589,1,13,X850,Western NSW,X850.s1
22605,148.7418,-34.0581,1,13,X850,Western NSW,X850.s1
22606,148.7398,-34.0675,1,13,X850,Western NSW,X850.s1
22607,148.7378,-34.0672,1,13,X850,Western NSW,X850.s1
22608,148.7392,-34.0699,1,13,X850,Western NSW,X850.s1
22609,148.7322,-34.0701,1,13,X850,Western NSW,X850.s1
22610,148.731,-34.0787,1,13,X850,Western NSW,X850.s1
22611,148.7214,-34.0786,1,13,X850,Western NSW,X850.s1
22612,148.7182,-34.074,1,13,X850,Western NSW,X850.s1
22613,148.7093,-34.082,1,13,X850,Western NSW,X850.s1
22614,148.7024,-34.0803,1,13,X850,Western NSW,X850.s1
22615,148.691,-34.0829,1,13,X850,Western NSW,X850.s1
22616,148.6856,-34.0825,1,13,X850,Western NSW,X850.s1
22617,148.6806,-34.0853,1,13,X850,Western NSW,X850.s1
22618,148.6761,-34.0905,1,13,X850,Western NSW,X850.s1
22619,148.6771,-34.0942,1,13,X850,Western NSW,X850.s1
22620,148.6705,-34.0972,1,13,X850,Western NSW,X850.s1
22621,148.6703,-34.0948,1,13,X850,Western NSW,X850.s1
22622,148.6676,-34.0938,1,13,X850,Western NSW,X850.s1
22623,148.6675,-34.0892,1,13,X850,Western NSW,X850.s1
22624,148.6607,-34.0831,1,13,X850,Western NSW,X850.s1
22625,148.6604,-34.0751,1,13,X850,Western NSW,X850.s1
22626,148.656,-34.0724,1,13,X850,Western NSW,X850.s1
22627,148.6543,-34.0729,1,13,X850,Western NSW,X850.s1
22628,148.6524,-34.0708,1,13,X850,Western NSW,X850.s1
22629,148.6521,-34.0662,1,13,X850,Western NSW,X850.s1
22630,148.6476,-34.0663,1,13,X850,Western NSW,X850.s1
22631,148.6439,-34.0697,1,13,X850,Western NSW,X850.s1
22632,148.6418,-34.0694,1,13,X850,Western NSW,X850.s1
22633,148.6405,-34.067,1,13,X850,Western NSW,X850.s1
22634,148.6365,-34.0697,1,13,X850,Western NSW,X850.s1
22635,148.6358,-34.0676,1,13,X850,Western NSW,X850.s1
22636,148.6337,-34.0677,1,13,X850,Western NSW,X850.s1
22637,148.6312,-34.0705,1,13,X850,Western NSW,X850.s1
22638,148.625,-34.0725,1,13,X850,Western NSW,X850.s1
22639,148.6183,-34.0716,1,13,X850,Western NSW,X850.s1
22640,148.6077,-34.058,1,13,X850,Western NSW,X850.s1
22641,148.6032,-34.0566,1,13,X850,Western NSW,X850.s1
22642,148.5965,-34.0579,1,13,X850,Western NSW,X850.s1
22643,148.5946,-34.0531,1,13,X850,Western NSW,X850.s1
22644,148.5852,-34.0541,1,13,X850,Western NSW,X850.s1
22645,148.5765,-34.0516,1,13,X850,Western NSW,X850.s1
22646,148.5735,-34.0459,1,13,X850,Western NSW,X850.s1
22647,148.5772,-34.0432,1,13,X850,Western NSW,X850.s1
22648,148.5722,-34.0385,1,13,X850,Western NSW,X850.s1
22649,148.5752,-34.0362,1,13,X850,Western NSW,X850.s1
22650,148.569,-34.0308,1,13,X850,Western NSW,X850.s1
22651,148.5679,-34.0333,1,13,X850,Western NSW,X850.s1
22652,148.5629,-34.0327,1,13,X850,Western NSW,X850.s1
22653,148.5614,-34.0231,1,13,X850,Western NSW,X850.s1
22654,148.5591,-34.021,1,13,X850,Western NSW,X850.s1
22655,148.5544,-34.0223,1,13,X850,Western NSW,X850.s1
22656,148.5509,-34.0194,1,13,X850,Western NSW,X850.s1
22657,148.5477,-34.0221,1,13,X850,Western NSW,X850.s1
22658,148.5473,-34.0265,1,13,X850,Western NSW,X850.s1
22659,148.5421,-34.0295,1,13,X850,Western NSW,X850.s1
22660,148.5452,-34.0307,1,13,X850,Western NSW,X850.s1
22661,148.5454,-34.0334,1,13,X850,Western NSW,X850.s1
22662,148.4929,-34.0256,1,13,X850,Western NSW,X850.s1
22663,148.4942,-34.0186,1,13,X850,Western NSW,X850.s1
22664,148.4419,-34.0119,1,13,X850,Western NSW,X850.s1
22665,148.4372,-34.0415,1,13,X850,Western NSW,X850.s1
22666,148.439,-34.0418,1,13,X850,Western NSW,X850.s1
22667,148.4394,-34.0442,1,13,X850,Western NSW,X850.s1
22668,148.4377,-34.0532,1,13,X850,Western NSW,X850.s1
22669,148.4392,-34.0534,1,13,X850,Western NSW,X850.s1
22670,148.4396,-34.0595,1,13,X850,Western NSW,X850.s1
22671,148.4418,-34.0598,1,13,X850,Western NSW,X850.s1
22672,148.4391,-34.0739,1,13,X850,Western NSW,X850.s1
22673,148.4223,-34.0716,1,13,X850,Western NSW,X850.s1
22674,148.4133,-34.0772,1,13,X850,Western NSW,X850.s1
22675,148.4084,-34.0777,1,13,X850,Western NSW,X850.s1
22676,148.4076,-34.0804,1,13,X850,Western NSW,X850.s1
22677,148.4092,-34.0873,1,13,X850,Western NSW,X850.s1
22678,148.4018,-34.0948,1,13,X850,Western NSW,X850.s1
22679,148.4011,-34.0981,1,13,X850,Western NSW,X850.s1
22680,148.395,-34.0982,1,13,X850,Western NSW,X850.s1
22681,148.3903,-34.1035,1,13,X850,Western NSW,X850.s1
22682,148.3892,-34.1083,1,13,X850,Western NSW,X850.s1
22683,148.3912,-34.1131,1,13,X850,Western NSW,X850.s1
22684,148.3908,-34.1162,1,13,X850,Western NSW,X850.s1
22685,148.3848,-34.1306,1,13,X850,Western NSW,X850.s1
22686,148.3761,-34.1295,1,13,X850,Western NSW,X850.s1
22687,148.3765,-34.1271,1,13,X850,Western NSW,X850.s1
22688,148.3637,-34.1252,1,13,X850,Western NSW,X850.s1
22689,148.3636,-34.1172,1,13,X850,Western NSW,X850.s1
22690,148.3498,-34.1154,1,13,X850,Western NSW,X850.s1
22691,148.3512,-34.101,1,13,X850,Western NSW,X850.s1
22692,148.3381,-34.0992,1,13,X850,Western NSW,X850.s1
22693,148.3391,-34.0935,1,13,X850,Western NSW,X850.s1
22694,148.3326,-34.0926,1,13,X850,Western NSW,X850.s1
22695,148.3337,-34.0866,1,13,X850,Western NSW,X850.s1
22696,148.3061,-34.083,1,13,X850,Western NSW,X850.s1
22697,148.2957,-34.0836,1,13,X850,Western NSW,X850.s1
22698,148.2935,-34.0853,1,13,X850,Western NSW,X850.s1
22699,148.2825,-34.0826,1,13,X850,Western NSW,X850.s1
22700,148.2781,-34.0765,1,13,X850,Western NSW,X850.s1
22701,148.2734,-34.0761,1,13,X850,Western NSW,X850.s1
22702,148.2698,-34.0778,1,13,X850,Western NSW,X850.s1
22703,148.2645,-34.0745,1,13,X850,Western NSW,X850.s1
22704,148.2621,-34.0688,1,13,X850,Western NSW,X850.s1
22705,148.259,-34.067,1,13,X850,Western NSW,X850.s1
22706,148.2434,-34.0648,1,13,X850,Western NSW,X850.s1
22707,148.237,-34.0555,1,13,X850,Western NSW,X850.s1
22708,148.2238,-34.0538,1,13,X850,Western NSW,X850.s1
22709,148.2212,-34.0669,1,13,X850,Western NSW,X850.s1
22710,148.2061,-34.0649,1,13,X850,Western NSW,X850.s1
22711,148.205,-34.0701,1,13,X850,Western NSW,X850.s1
22712,148.2023,-34.0687,1,13,X850,Western NSW,X850.s1
22713,148.199,-34.0625,1,13,X850,Western NSW,X850.s1
22714,148.1928,-34.0638,1,13,X850,Western NSW,X850.s1
22715,148.1927,-34.0627,1,13,X850,Western NSW,X850.s1
22716,148.1799,-34.061,1,13,X850,Western NSW,X850.s1
22717,148.1793,-34.0635,1,13,X850,Western NSW,X850.s1
22718,148.1862,-34.0644,1,13,X850,Western NSW,X850.s1
22719,148.1706,-34.0642,1,13,X850,Western NSW,X850.s1
22720,148.1642,-34.0613,1,13,X850,Western NSW,X850.s1
22721,148.1647,-34.0591,1,13,X850,Western NSW,X850.s1
22722,148.1527,-34.0574,1,13,X850,Western NSW,X850.s1
22723,148.1485,-34.08,1,13,X850,Western NSW,X850.s1
22724,148.146,-34.0805,1,13,X850,Western NSW,X850.s1
22725,148.1437,-34.0768,1,13,X850,Western NSW,X850.s1
22726,148.1386,-34.0766,1,13,X850,Western NSW,X850.s1
22727,148.1303,-34.0685,1,13,X850,Western NSW,X850.s1
22728,148.1266,-34.068,1,13,X850,Western NSW,X850.s1
22729,148.1241,-34.0706,1,13,X850,Western NSW,X850.s1
22730,148.1135,-34.0673,1,13,X850,Western NSW,X850.s1
22731,148.1125,-34.0654,1,13,X850,Western NSW,X850.s1
22732,148.1153,-34.0597,1,13,X850,Western NSW,X850.s1
22733,148.1146,-34.0575,1,13,X850,Western NSW,X850.s1
22734,148.1115,-34.0553,1,13,X850,Western NSW,X850.s1
22735,148.1073,-34.0567,1,13,X850,Western NSW,X850.s1
22736,148.106,-34.0524,1,13,X850,Western NSW,X850.s1
22737,148.1028,-34.0491,1,13,X850,Western NSW,X850.s1
22738,148.0984,-34.0493,1,13,X850,Western NSW,X850.s1
22739,148.0969,-34.0533,1,13,X850,Western NSW,X850.s1
22740,148.0935,-34.0494,1,13,X850,Western NSW,X850.s1
22741,148.0903,-34.05,1,13,X850,Western NSW,X850.s1
22742,148.0881,-34.0529,1,13,X850,Western NSW,X850.s1
22743,148.0862,-34.0498,1,13,X850,Western NSW,X850.s1
22744,148.0809,-34.0504,1,13,X850,Western NSW,X850.s1
22745,148.0822,-34.0427,1,13,X850,Western NSW,X850.s1
22746,148.0772,-34.041,1,13,X850,Western NSW,X850.s1
22747,148.0647,-34.0304,1,13,X850,Western NSW,X850.s1
22748,148.0614,-34.0299,1,13,X850,Western NSW,X850.s1
22749,148.0575,-34.034,1,13,X850,Western NSW,X850.s1
22750,148.0524,-34.0345,1,13,X850,Western NSW,X850.s1
22751,148.0466,-34.0292,1,13,X850,Western NSW,X850.s1
22752,148.0435,-34.0299,1,13,X850,Western NSW,X850.s1
22753,148.0426,-34.0331,1,13,X850,Western NSW,X850.s1
22754,148.0388,-34.0299,1,13,X850,Western NSW,X850.s1
22755,148.0344,-34.0313,1,13,X850,Western NSW,X850.s1
22756,148.0316,-34.0284,1,13,X850,Western NSW,X850.s1
22757,148.0286,-34.0281,1,13,X850,Western NSW,X850.s1
22758,148.0222,-34.0334,1,13,X850,Western NSW,X850.s1
22759,148.0157,-34.0291,1,13,X850,Western NSW,X850.s1
22760,148.0134,-34.0326,1,13,X850,Western NSW,X850.s1
22761,148.0123,-34.0422,1,13,X850,Western NSW,X850.s1
22762,148.0159,-34.0426,1,13,X850,Western NSW,X850.s1
22763,148.0256,-34.1165,1,13,X850,Western NSW,X850.s1
22764,148.0058,-34.1038,1,13,X850,Western NSW,X850.s1
22765,148.0071,-34.0991,1,13,X850,Western NSW,X850.s1
22766,148.0057,-34.0977,1,13,X850,Western NSW,X850.s1
22767,147.9796,-34.0944,1,13,X850,Western NSW,X850.s1
22768,147.9786,-34.0995,1,13,X850,Western NSW,X850.s1
22769,147.9424,-34.0945,1,13,X850,Western NSW,X850.s1
22770,147.9375,-34.1167,1,13,X850,Western NSW,X850.s1
22771,147.8786,-34.1178,1,13,X850,Western NSW,X850.s1
22772,147.8735,-34.1142,1,13,X850,Western NSW,X850.s1
22773,147.8598,-34.1133,1,13,X850,Western NSW,X850.s1
22774,147.8584,-34.1117,1,13,X850,Western NSW,X850.s1
22775,147.8517,-34.1167,1,13,X850,Western NSW,X850.s1
22776,147.8472,-34.1161,1,13,X850,Western NSW,X850.s1
22777,147.8454,-34.1189,1,13,X850,Western NSW,X850.s1
22778,147.8342,-34.1216,1,13,X850,Western NSW,X850.s1
22779,147.8318,-34.1208,1,13,X850,Western NSW,X850.s1
22780,147.831,-34.1184,1,13,X850,Western NSW,X850.s1
22781,147.825,-34.1176,1,13,X850,Western NSW,X850.s1
22782,147.8247,-34.1163,1,13,X850,Western NSW,X850.s1
22783,147.8217,-34.119,1,13,X850,Western NSW,X850.s1
22784,147.8203,-34.1183,1,13,X850,Western NSW,X850.s1
22785,147.8206,-34.121,1,13,X850,Western NSW,X850.s1
22786,147.8186,-34.1216,1,13,X850,Western NSW,X850.s1
22787,147.8185,-34.1236,1,13,X850,Western NSW,X850.s1
22788,147.8169,-34.1233,1,13,X850,Western NSW,X850.s1
22789,147.8154,-34.1257,1,13,X850,Western NSW,X850.s1
22790,147.8089,-34.1257,1,13,X850,Western NSW,X850.s1
22791,147.8035,-34.131,1,13,X850,Western NSW,X850.s1
22792,147.8047,-34.1326,1,13,X850,Western NSW,X850.s1
22793,147.8005,-34.1326,1,13,X850,Western NSW,X850.s1
22794,147.7937,-34.1386,1,13,X850,Western NSW,X850.s1
22795,147.7857,-34.1384,1,13,X850,Western NSW,X850.s1
22796,147.7831,-34.1392,1,13,X850,Western NSW,X850.s1
22797,147.782,-34.1415,1,13,X850,Western NSW,X850.s1
22798,147.7771,-34.143,1,13,X850,Western NSW,X850.s1
22799,147.7722,-34.1405,1,13,X850,Western NSW,X850.s1
22800,147.7708,-34.1424,1,13,X850,Western NSW,X850.s1
22801,147.7685,-34.1392,1,13,X850,Western NSW,X850.s1
22802,147.7614,-34.1435,1,13,X850,Western NSW,X850.s1
22803,147.7592,-34.1423,1,13,X850,Western NSW,X850.s1
22804,147.7607,-34.1324,1,13,X850,Western NSW,X850.s1
22805,147.7669,-34.1317,1,13,X850,Western NSW,X850.s1
22806,147.771,-34.1133,1,13,X850,Western NSW,X850.s1
22807,147.7658,-34.1126,1,13,X850,Western NSW,X850.s1
22808,147.7718,-34.0839,1,13,X850,Western NSW,X850.s1
22809,147.7809,-34.0851,1,13,X850,Western NSW,X850.s1
22810,147.784,-34.0697,1,13,X850,Western NSW,X850.s1
22811,147.7773,-34.0688,1,13,X850,Western NSW,X850.s1
22812,147.7768,-34.072,1,13,X850,Western NSW,X850.s1
22813,147.7724,-34.0714,1,13,X850,Western NSW,X850.s1
22814,147.7731,-34.068,1,13,X850,Western NSW,X850.s1
22815,147.7677,-34.0672,1,13,X850,Western NSW,X850.s1
22816,147.7692,-34.0609,1,13,X850,Western NSW,X850.s1
22817,147.7572,-34.059,1,13,X850,Western NSW,X850.s1
22818,147.7368,-33.9988,1,13,X850,Western NSW,X850.s1
22819,147.7226,-33.9983,1,13,X850,Western NSW,X850.s1
22820,147.7233,-33.9946,1,13,X850,Western NSW,X850.s1
22821,147.73,-33.9954,1,13,X850,Western NSW,X850.s1
22822,147.7324,-33.9835,1,13,X850,Western NSW,X850.s1
22823,147.7221,-33.9821,1,13,X850,Western NSW,X850.s1
22824,147.7272,-33.9545,1,13,X850,Western NSW,X850.s1
22825,147.7097,-33.9523,1,13,X850,Western NSW,X850.s1
22826,147.7127,-33.9367,1,13,X850,Western NSW,X850.s1
22827,147.6988,-33.935,1,13,X850,Western NSW,X850.s1
22828,147.699,-33.9337,1,13,X850,Western NSW,X850.s1
22829,147.6954,-33.9331,1,13,X850,Western NSW,X850.s1
22830,147.6965,-33.9263,1,13,X850,Western NSW,X850.s1
22831,147.674,-33.9246,1,13,X850,Western NSW,X850.s1
22832,147.5554,-33.9087,1,13,X850,Western NSW,X850.s1
22833,147.5539,-33.906,1,13,X850,Western NSW,X850.s1
22834,147.5406,-33.9106,1,13,X850,Western NSW,X850.s1
22835,147.5414,-33.9029,1,13,X850,Western NSW,X850.s1
22836,147.54,-33.9018,1,13,X850,Western NSW,X850.s1
22837,147.5447,-33.8987,1,13,X850,Western NSW,X850.s1
22838,147.5461,-33.8944,1,13,X850,Western NSW,X850.s1
22839,147.5503,-33.8941,1,13,X850,Western NSW,X850.s1
22840,147.5437,-33.8902,1,13,X850,Western NSW,X850.s1
22841,147.5459,-33.8857,1,13,X850,Western NSW,X850.s1
22842,147.5459,-33.8817,1,13,X850,Western NSW,X850.s1
22843,147.5489,-33.8804,1,13,X850,Western NSW,X850.s1
22844,147.5471,-33.8785,1,13,X850,Western NSW,X850.s1
22845,147.5501,-33.8774,1,13,X850,Western NSW,X850.s1
22846,147.5509,-33.8752,1,13,X850,Western NSW,X850.s1
